"CodInsc","Inscricao","Codigo","Semestre","Ano","Status","Freq","Nota","Obs","Carga","Creditos"
2962,558,31,"1","2015","Aprovado","Suficiente",10,"",30,2
2963,583,37,"1","2015","Aprovado","Suficiente",10,"",15,1
2964,99,38,"1","2015","Aprovado","Suficiente",10,"",15,1
2965,307,40,"1","2015","Aprovado","Suficiente",10,"",15,1
2966,523,41,"1","2015","Aprovado","Suficiente",10,"",15,1
2967,441,37,"1","2015","Aprovado","Suficiente",10,"",15,1
2968,612,37,"1","2015","Aprovado","Suficiente",10,"",15,1
2969,486,38,"1","2015","Aprovado","Suficiente",10,"",15,1
2970,524,41,"1","2015","Aprovado","Suficiente",9.5,"",15,1
2971,417,44,"1","2015","Aprovado","Suficiente",,"",1200,80
2972,494,41,"1","2015","Aprovado","Suficiente",10,"",15,1
2973,531,37,"1","2015","Aprovado","Suficiente",10,"",15,1
2974,531,46,"1","2015","Aprovado","Suficiente",10,"",45,3
2975,535,37,"1","2015","Aprovado","Suficiente",10,"",15,1
2976,533,39,"1","2015","Aprovado","Suficiente",10,"",15,1
2977,533,28,"1","2015","Aprovado","Suficiente",9.5,"",45,3
2978,533,46,"1","2015","Aprovado","Suficiente",9,"",45,3
2979,533,44,"1","2015","Aprovado","Suficiente",,"",1200,80
2980,419,41,"1","2015","Aprovado","Suficiente",10,"",15,1
2981,265,36,"1","2015","Aprovado","Suficiente",10,"",15,1
2982,265,9,"1","2015","Aprovado","Suficiente",9.69999980926514,"",60,4
2983,543,39,"1","2015","Aprovado","Suficiente",10,"",15,1
2984,574,38,"1","2015","Aprovado","Suficiente",9.5,"",15,1
2985,560,38,"1","2015","Aprovado","Suficiente",10,"",15,1
2986,620,36,"1","2015","Aprovado","Suficiente",10,"",15,1
2988,618,37,"1","2015","Aprovado","Suficiente",9.80000019073486,"",15,1
2989,618,34,"1","2015","Aprovado","Suficiente",10,"",30,2
2990,618,46,"1","2015","Aprovado","Suficiente",10,"",45,3
2991,598,37,"1","2015","Aprovado","Suficiente",10,"",15,1
2992,264,38,"1","2015","Aprovado","Suficiente",10,"",15,1
2993,490,41,"1","2015","Aprovado","Suficiente",10,"",15,1
2994,672,11,"1","2015","Cursando","",,"",60,4
2995,665,11,"1","2015","Cursando","",,"",60,4
2996,681,11,"2","2015","Aprovado","Suficiente",9.19999980926514,"",60,4
2997,680,57,"1","2016","Aprovado","Suficiente",9.10000038146973,"",60,4
2998,673,11,"1","2015","Cursando","",,"",60,4
2999,685,11,"1","2015","Cursando","",,"",60,4
3000,663,11,"1","2015","Cursando","",,"",60,4
3001,650,11,"1","2015","Cursando","",,"",60,4
3002,676,11,"1","2015","Cursando","",,"",60,4
3003,682,57,"2","2015","Aprovado","Suficiente",9.25,"",60,4
3004,674,57,"1","2016","Aprovado","Suficiente",8.39999961853027,"",60,4
3005,678,57,"2","2016","Aprovado","Suficiente",8.19999980926514,"",60,4
3006,683,11,"2","2015","Aprovado","Suficiente",9.15999984741211,"",60,4
3008,664,11,"1","2015","Cursando","",,"",60,4
3009,671,11,"1","2015","Cursando","",,"",60,4
3010,670,11,"1","2015","Cursando","",,"",60,4
3011,242,32,"1","2015","Aprovado","Suficiente",,"",510,34
3012,419,44,"1","2015","Aprovado","Suficiente",,"",1200,80
3013,587,32,"1","2015","Aprovado","Suficiente",,"",510,34
3014,654,56,"1","2015","Aprovado","Suficiente",9.60000038146973,"",60,4
3016,654,57,"1","2015","Aprovado","Suficiente",8.5,"",60,4
3017,397,32,"1","2015","Aprovado","Suficiente",,"",510,34
3018,666,56,"1","2015","Aprovado","Suficiente",8.5,"",60,4
3019,666,55,"1","2015","Aprovado","Suficiente",9.39999961853027,"",60,4
3020,666,60,"1","2015","Aprovado","Suficiente",9,"",15,1
3021,666,68,"1","2015","Aprovado","Suficiente",10,"",120,8
3022,666,58,"1","2015","Aprovado","Suficiente",9.39999961853027,"",60,4
3023,666,89,"1","2015","Aprovado","Suficiente",8.5,"",45,3
3024,641,57,"1","2015","Aprovado","Suficiente",6.5,"",60,4
3025,641,56,"1","2015","Aprovado","Suficiente",7.69999980926514,"",60,4
3026,641,55,"1","2015","Aprovado","Suficiente",6.40000009536743,"",60,4
3027,641,82,"1","2015","Aprovado","Suficiente",7.80000019073486,"",45,3
3028,641,89,"1","2015","Aprovado","Suficiente",10,"",45,4
3029,641,59,"1","2015","Aprovado","Suficiente",9,"",30,2
3030,641,58,"1","2015","Aprovado","Suficiente",9.5,"",60,4
3031,641,60,"1","2015","Aprovado","Suficiente",9.5,"",15,1
3032,316,61,"1","2015","Aprovado","Suficiente",10,"",15,1
3033,316,90,"1","2015","Aprovado","Suficiente",8,"",60,4
3034,281,61,"1","2015","Aprovado","Suficiente",8,"",15,1
3035,502,61,"1","2015","Aprovado","Suficiente",10,"",15,1
3036,502,56,"1","2015","Aprovado","Suficiente",7.09999990463257,"",60,4
3037,481,61,"1","2015","Aprovado","Suficiente",10,"",15,1
3038,481,56,"1","2015","Aprovado","Suficiente",8.89999961853027,"",60,4
3039,483,61,"1","2015","Aprovado","Suficiente",10,"",15,1
3040,534,57,"1","2015","Aprovado","Suficiente",8.19999980926514,"",60,4
3041,534,71,"1","2015","Aprovado","",9,"",60,4
3042,534,56,"1","2015","Aprovado","Suficiente",9.10000038146973,"",60,4
3043,534,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3044,669,57,"1","2015","Aprovado","Suficiente",8,"",60,4
3045,669,71,"1","2015","Aprovado","Suficiente",9.5,"",60,4
3046,669,70,"1","2015","Aprovado","Suficiente",9.5,"",150,10
3047,669,72,"1","2015","Aprovado","Suficiente",9.5,"",60,4
3048,669,55,"1","2015","Aprovado","Suficiente",9.30000019073486,"",60,4
3049,553,56,"1","2015","Aprovado","Suficiente",8.39999961853027,"",60,4
3050,553,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3051,553,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3052,609,71,"1","2015","Aprovado","Suficiente",9.5,"",60,4
3053,609,56,"1","2015","Aprovado","Suficiente",9.89999961853027,"",60,4
3054,609,55,"1","2015","Aprovado","Suficiente",9,"",60,4
3055,563,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3056,563,56,"1","2015","Aprovado","Suficiente",8.30000019073486,"",60,4
3057,563,55,"1","2015","Aprovado","Suficiente",7.5,"",60,4
3058,563,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3059,563,72,"1","2015","Aprovado","Suficiente",10,"",60,4
3060,656,56,"1","2015","Aprovado","Suficiente",7.5,"",60,4
3061,656,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3062,656,72,"1","2015","Aprovado","Suficiente",10,"",60,4
3063,656,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3064,656,55,"1","2015","Aprovado","Suficiente",8,"",60,4
3065,475,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3066,475,56,"1","2015","Aprovado","Suficiente",8.5,"",60,4
3067,475,72,"1","2015","Aprovado","Suficiente",10,"",60,4
3068,582,71,"1","2015","Aprovado","Suficiente",9,"",60,4
3069,582,70,"1","2015","Aprovado","Suficiente",9.5,"",150,10
3070,582,90,"1","2015","Aprovado","Suficiente",10,"",60,4
3071,582,56,"1","2015","Aprovado","Suficiente",9.80000019073486,"",60,4
3072,654,71,"1","2015","Aprovado","Suficiente",7,"",60,4
3073,654,55,"1","2015","Aprovado","Suficiente",8.5,"",60,4
3074,654,70,"1","2015","Aprovado","Suficiente",7,"",150,10
3075,561,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3076,643,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3077,643,56,"1","2015","Aprovado","Suficiente",7,"",60,4
3078,643,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3079,643,72,"1","2015","Aprovado","Suficiente",10,"",60,4
3080,643,55,"1","2015","Aprovado","Suficiente",9.5,"",60,4
3081,617,71,"1","2015","Aprovado","Suficiente",9.5,"",60,4
3082,617,70,"1","2015","Aprovado","Suficiente",9.5,"",150,10
3084,631,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3085,631,56,"1","2015","Aprovado","Suficiente",7.30000019073486,"",60,4
3086,631,55,"1","2015","Aprovado","Suficiente",7.80000019073486,"",60,4
3087,631,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3088,631,72,"1","2015","Aprovado","Suficiente",10,"",60,4
3089,233,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3090,233,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3091,644,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3092,644,56,"1","2015","Aprovado","Suficiente",8,"",60,4
3093,644,55,"1","2015","Aprovado","Suficiente",8.30000019073486,"",60,4
3094,644,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3095,640,56,"1","2015","Aprovado","Suficiente",6.5,"",60,4
3096,640,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3097,640,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3098,640,72,"1","2015","Aprovado","Suficiente",10,"",60,4
3099,622,71,"1","2015","Aprovado","Suficiente",9.5,"",60,4
3100,622,56,"1","2015","Aprovado","Suficiente",8.60000038146973,"",60,4
3101,622,55,"1","2015","Aprovado","Suficiente",8.30000019073486,"",60,4
3102,622,70,"1","2015","Aprovado","Suficiente",9.5,"",150,10
3103,646,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3104,646,56,"1","2015","Aprovado","Suficiente",9.60000038146973,"",60,4
3105,646,55,"1","2015","Aprovado","Suficiente",8,"",60,4
3106,646,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3107,646,72,"1","2015","Aprovado","Suficiente",10,"",60,4
3108,592,71,"1","2015","Aprovado","Suficiente",10,"",60,4
3109,592,56,"1","2015","Aprovado","Suficiente",9.10000038146973,"",60,4
3110,592,70,"1","2015","Aprovado","Suficiente",10,"",150,10
3111,576,30,"1","2015","Aprovado","Suficiente",8,"",30,2
3112,515,31,"1","2015","Aprovado","Suficiente",10,"",30,2
3113,515,32,"1","2015","Aprovado","Suficiente",,"",510,34
3114,641,68,"1","2015","Aprovado","Suficiente",9.5,"",120,8
3115,589,37,"1","2015","Aprovado","Suficiente",10,"",15,1
3116,594,37,"1","2015","Aprovado","Suficiente",9.5,"",15,1
3117,539,32,"1","2015","Aprovado","Suficiente",,"",510,34
3118,594,46,"1","2015","Aprovado","Suficiente",8.80000019073486,"",45,3
3119,624,9,"1","2015","Aprovado","Suficiente",9.60000038146973,"",60,4
3120,611,9,"1","2015","Aprovado","Suficiente",9.80000019073486,"",60,4
3121,620,46,"1","2015","Aprovado","Suficiente",10,"",45,3
3122,441,46,"1","2015","Aprovado","Suficiente",10,"",45,3
3123,697,57,"2","2015","Reprovado","Insuficiente",,"",60,4
3124,666,57,"2","2015","Aprovado","Suficiente",9.19999980926514,"",60,4
3125,666,61,"2","2015","Aprovado","Suficiente",9,"",15,1
3126,666,59,"2","2015","Aprovado","Suficiente",10,"",30,2
3127,483,62,"2","2015","Aprovado","Suficiente",10,"",15,1
3128,483,59,"2","2015","Aprovado","Suficiente",10,"",30,2
3129,641,61,"2","2015","Aprovado","Suficiente",9,"",15,1
3130,641,89,"2","2015","Aprovado","Suficiente",10,"",45,3
3131,481,62,"2","2015","Aprovado","Suficiente",10,"",15,1
3132,481,59,"2","2015","Aprovado","Suficiente",10,"",30,2
3133,281,62,"2","2015","Aprovado","Suficiente",10,"",15,1
3134,502,62,"2","2015","Aprovado","Suficiente",10,"",15,1
3135,502,55,"2","2015","Aprovado","Suficiente",9.5,"",60,4
3136,316,62,"2","2015","Aprovado","Suficiente",10,"",15,1
3137,316,59,"2","2015","Aprovado","Suficiente",10,"",30,2
3138,534,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3139,534,55,"2","2015","Aprovado","Suficiente",8.5,"",60,4
3140,669,73,"2","2015","Aprovado","Suficiente",9.5,"",30,2
3141,553,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3142,609,73,"2","2015","Aprovado","Suficiente",9.5,"",30,2
3143,563,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3144,656,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3145,585,55,"2","2015","Aprovado","Suficiente",9.5,"",60,4
3146,585,70,"2","2015","Aprovado","Suficiente",8.5,"",150,10
3147,585,71,"2","2015","Aprovado","Suficiente",9,"",60,4
3148,475,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3149,654,73,"2","2015","Aprovado","Suficiente",8,"",30,2
3150,582,73,"2","2015","Aprovado","Suficiente",9.5,"",30,2
3151,561,55,"2","2015","Aprovado","Suficiente",9,"",60,4
3152,561,70,"2","2015","Aprovado","Suficiente",10,"",150,10
3153,561,72,"2","2015","Aprovado","Suficiente",10,"",60,4
3154,561,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3155,655,55,"2","2015","Aprovado","Suficiente",8,"",60,4
3156,655,70,"2","2015","Aprovado","Suficiente",10,"",150,10
3157,655,71,"2","2015","Aprovado","Suficiente",10,"",60,4
3158,682,55,"2","2015","Aprovado","Suficiente",9,"",60,4
3159,682,70,"2","2015","Aprovado","Suficiente",10,"",150,10
3160,682,71,"2","2015","Aprovado","Suficiente",10,"",60,4
3161,636,55,"2","2015","Aprovado","Suficiente",9.5,"",60,4
3162,636,70,"2","2015","Aprovado","Suficiente",9.60000038146973,"",150,10
3163,636,71,"2","2015","Aprovado","Suficiente",9.5,"",60,4
3164,683,55,"2","2015","Aprovado","Suficiente",9,"",60,4
3165,683,70,"2","2015","Aprovado","Suficiente",10,"",150,10
3166,683,71,"2","2015","Aprovado","Suficiente",10,"",60,4
3167,617,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3168,592,72,"2","2015","Aprovado","Suficiente",10,"",60,4
3169,592,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3170,592,55,"2","2015","Aprovado","Suficiente",9.5,"",60,4
3171,233,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3172,640,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3173,644,72,"2","2015","Aprovado","Suficiente",10,"",60,4
3174,644,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3175,646,73,"2","2015","Aprovado","Suficiente",10,"",60,2
3176,622,73,"2","2015","Aprovado","Suficiente",9.5,"",30,2
3177,643,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3178,595,55,"2","2015","Aprovado","Suficiente",8,"",60,4
3179,595,70,"2","2015","Aprovado","Suficiente",10,"",150,10
3180,595,71,"2","2015","Aprovado","Suficiente",10,"",60,4
3181,595,83,"2","2015","Aprovado","Suficiente",10,"",60,4
3182,602,30,"2","2015","Aprovado","Suficiente",10,"",30,2
3183,530,31,"2","2015","Aprovado","Suficiente",10,"",30,2
3184,573,31,"2","2015","Aprovado","Suficiente",10,"",30,2
3185,573,32,"2","2015","Aprovado","Suficiente",,"",510,34
3186,624,30,"2","2015","Aprovado","Suficiente",10,"",30,2
3187,565,31,"2","2015","Aprovado","Suficiente",10,"",30,2
3188,576,31,"2","2015","Cursando","Suficiente",,"",30,2
3189,604,31,"2","2015","Aprovado","Suficiente",9.5,"",30,2
3190,509,30,"2","2015","Aprovado","Suficiente",10,"",30,2
3191,611,30,"2","2015","Aprovado","Suficiente",10,"",30,2
3192,611,34,"2","2015","Aprovado","Suficiente",10,"",30,2
3193,99,39,"2","2015","Aprovado","Suficiente",10,"",15,1
3194,264,39,"2","2015","Aprovado","Suficiente",10,"",15,1
3196,583,38,"2","2015","Aprovado","Suficiente",10,"",15,1
3197,441,38,"2","2015","Aprovado","Suficiente",10,"",15,1
3199,307,41,"2","2015","Aprovado","Suficiente",10,"",15,1
3200,523,42,"2","2015","Aprovado","Suficiente",10,"",15,1
3201,494,42,"2","2015","Aprovado","Suficiente",10,"",15,1
3202,486,39,"2","2015","Aprovado","Suficiente",10,"",15,1
3203,524,42,"2","2015","Aprovado","Suficiente",8.5,"",15,1
3204,612,38,"2","2015","Aprovado","Suficiente",10,"",15,1
3205,589,38,"2","2015","Aprovado","Suficiente",10,"",15,1
3206,589,46,"2","2015","Aprovado","Suficiente",9,"",45,3
3207,574,39,"2","2015","Aprovado","Suficiente",10,"",15,1
3208,574,46,"2","2015","Aprovado","Suficiente",9,"",45,3
3209,535,38,"2","2015","Aprovado","Suficiente",10,"",15,1
3210,531,38,"2","2015","Aprovado","Suficiente",10,"",15,1
3211,531,34,"2","2015","Aprovado","Suficiente",10,"",30,2
3212,631,73,"2","2015","Aprovado","Suficiente",10,"",30,2
3214,560,39,"2","2015","Aprovado","Suficiente",10,"",15,1
3215,543,40,"2","2015","Aprovado","Suficiente",10,"",15,1
3216,265,37,"2","2015","Aprovado","Suficiente",10,"",15,1
3217,265,34,"2","2015","Aprovado","Suficiente",10,"",30,2
3218,594,38,"2","2015","Aprovado","Suficiente",9,"",15,1
3219,618,38,"2","2015","Aprovado","Suficiente",10,"",15,1
3220,620,46,"2","2015","Aprovado","Suficiente",10,"",45,1
3221,620,52,"1","2015","Aprovado","Suficiente",10,"",30,2
3222,598,38,"2","2015","Aprovado","Suficiente",10,"",15,1
3223,490,42,"2","2015","Aprovado","Suficiente",10,"",15,1
3224,620,37,"2","2015","Aprovado","Suficiente",10,"",15,1
3225,620,52,"2","2015","Aprovado","Suficiente",9.5,"",30,2
3226,624,34,"2","2015","Aprovado","Suficiente",10,"",30,2
3227,679,57,"1","2016","Aprovado","Suficiente",8.69999980926514,"",60,4
3228,690,57,"1","2016","Aprovado","Suficiente",8.10000038146973,"",60,4
3229,700,57,"2","2015","Aprovado","Suficiente",8.80000019073486,"",60,4
3230,695,57,"2","2015","Aprovado","Suficiente",8.60000038146973,"",60,4
3231,686,57,"2","2015","Cursando","Suficiente",,"",60,4
3232,705,57,"1","2016","Aprovado","Suficiente",8.5,"",60,4
3233,677,57,"2","2015","Cursando","Suficiente",,"",60,4
3234,702,57,"1","2017","Aprovado","Suficiente",9.39999961853027,"",60,4
3235,687,57,"2","2015","Cursando","Suficiente",,"",60,4
3236,692,57,"1","2016","Cursando","",,"",60,4
3237,701,57,"2","2015","Cursando","Suficiente",,"",60,4
3238,698,57,"2","2015","Cursando","Suficiente",,"",60,4
3239,627,57,"1","2016","Aprovado","Suficiente",8.89999961853027,"",60,4
3240,691,57,"2","2015","Cursando","Suficiente",,"",60,4
3241,696,57,"2","2015","Cursando","Suficiente",,"",60,4
3242,704,57,"2","2015","Reprovado","Insuficiente",,"",60,4
3243,703,57,"2","2018","Aprovado","Suficiente",8.19999980926514,"",60,4
3244,706,57,"2","2015","Cursando","Suficiente",,"",60,4
3245,707,57,"2","2015","Reprovado","Insuficiente",,"",60,4
3246,688,57,"1","2016","Cursando","Insuficiente",,"",60,4
3247,544,32,"1","2015","Aprovado","Suficiente",,"",510,34
3248,710,57,"2","2015","Cursando","Suficiente",,"",60,4
3249,709,57,"1","2016","Aprovado","Suficiente",8.5,"",60,4
3250,708,57,"2","2015","Cursando","Suficiente",,"",60,4
3251,565,9,"2","2015","Aprovado","Suficiente",8,"",60,4
3252,695,58,"2","2015","Aprovado","Suficiente",10,"",60,4
3253,695,60,"2","2015","Aprovado","Suficiente",10,"",15,1
3254,695,90,"2","2015","Aprovado","Suficiente",10,"",60,4
3255,634,57,"2","2015","Aprovado","Suficiente",8.89999961853027,"",60,4
3256,634,56,"2","2015","Aprovado","Suficiente",8.5,"",60,4
3257,634,55,"2","2015","Aprovado","Suficiente",9.19999980926514,"",60,4
3258,634,58,"2","2015","Aprovado","Suficiente",10,"",60,4
3260,634,68,"2","2015","Aprovado","Suficiente",10,"",120,8
3261,634,91,"2","2015","Aprovado","Suficiente",10,"",60,4
3262,700,58,"2","2015","Aprovado","Suficiente",10,"",60,4
3263,700,60,"2","2015","Aprovado","Suficiente",10,"",15,1
3264,700,68,"2","2015","Aprovado","Suficiente",10,"",120,8
3265,716,58,"2","2015","Aprovado","Suficiente",10,"",60,4
3266,716,60,"2","2015","Aprovado","Suficiente",10,"",15,1
3267,716,68,"2","2015","Aprovado","Suficiente",10,"",120,8
3268,694,70,"2","2015","Aprovado","Suficiente",10,"",150,10
3269,694,72,"2","2015","Aprovado","Suficiente",10,"",60,4
3270,625,70,"2","2015","Aprovado","Suficiente",9,"",150,10
3271,625,72,"2","2015","Aprovado","Suficiente",9,"",60,4
3272,681,70,"2","2015","Aprovado","Suficiente",10,"",150,10
3273,681,72,"2","2015","Aprovado","Suficiente",10,"",60,4
3274,640,76,"2","2015","Aprovado","Suficiente",,"",510,34
3275,560,44,"2","2015","Aprovado","Suficiente",,"",1200,80
3276,530,32,"2","2015","Aprovado","Suficiente",,"",510,34
3277,265,46,"2","2015","Aprovado","Suficiente",10,"",45,3
3278,565,32,"2","2015","Aprovado","Suficiente",,"",510,34
3279,486,51,"2","2015","Aprovado","Suficiente",10,"",60,4
3280,682,86,"2","2015","Aprovado","Suficiente",10,"",60,4
3281,655,86,"2","2015","Aprovado","Suficiente",10,"",60,4
3282,644,86,"2","2015","Aprovado","Suficiente",10,"",60,4
3283,644,89,"2","2015","Aprovado","Suficiente",10,"",45,3
3284,486,46,"2","2015","Aprovado","Suficiente",10,"",45,3
3285,594,46,"2","2015","Aprovado","Suficiente",6.5,"",45,3
3286,660,55,"1","2016","Aprovado","Suficiente",9,"",60,4
3287,490,44,"2","2015","Aprovado","Suficiente",,"",1200,80
3288,652,55,"1","2016","Aprovado","Suficiente",9.19999980926514,"",60,4
3289,652,57,"1","2016","Aprovado","Suficiente",9,"",60,4
3290,652,56,"1","2016","Aprovado","Suficiente",7.59999990463257,"",60,4
3291,699,55,"1","2016","Aprovado","Suficiente",8.5,"",60,4
3292,699,56,"1","2016","Aprovado","Suficiente",9.10000038146973,"",60,4
3293,699,57,"1","2016","Aprovado","Suficiente",7.69999980926514,"",60,4
3294,675,57,"1","2016","Aprovado","Suficiente",8.60000038146973,"",60,4
3295,494,44,"1","2016","Aprovado","Suficiente",,"",1200,80
3296,666,62,"1","2016","Aprovado","Suficiente",9,"",15,1
3297,634,60,"1","2016","Aprovado","Suficiente",10,"",15,1
3298,583,39,"1","2016","Aprovado","Suficiente",10,"",15,1
